pool_id,config,config_label,target_r,level_id,session_date,year,source,side,entry_time,exit_time,entry_price,exit_price,level,anchor,raw_stop_pts,effective_stop_pts,target_pts,pnl_pts_baseline,pnl_pts_effective,mae_pts,mfe_pts,mae_mfe_status,exit_reason,effective_exit_reason,gap_through,is_flat,rolling_pf_window_trades,rolling_pf_threshold,rolling_pf_reentry,r_multiple_baseline,r_multiple_effective
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,444_upper,2019-09-24,2019,validation,upper,2019-09-23 19:02:00-04:00,2019-09-23 19:03:00-04:00,7904.190003267094,7891.440003267094,7904.190003267094,8.5,12.75,12.75,12.75,12.75,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,435_lower,2019-09-25,2019,validation,lower,2019-09-25 04:49:00-04:00,2019-09-25 10:54:00-04:00,7698.761779676393,7744.511779676393,7698.761779676393,30.5,45.75,45.75,45.75,45.75,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,449_upper,2019-10-01,2019,validation,upper,2019-09-30 21:02:00-04:00,2019-10-01 10:13:00-04:00,7806.146137609452,7768.271137609452,7806.146137609452,25.25,37.875,37.875,37.875,37.875,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,450_lower,2019-10-02,2019,validation,lower,2019-10-02 03:10:00-04:00,2019-10-02 03:22:00-04:00,7689.38138584795,7663.88138584795,7689.38138584795,17.0,25.5,25.5,25.5,-25.5,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,449_lower,2019-10-02,2019,validation,lower,2019-10-02 04:44:00-04:00,2019-10-02 10:41:00-04:00,7648.353862390548,7571.103862390548,7648.353862390548,51.5,77.25,77.25,77.25,-77.25,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,452_upper,2019-10-04,2019,validation,upper,2019-10-04 08:31:00-04:00,2019-10-04 08:48:00-04:00,7686.64445205237,7663.01945205237,7686.64445205237,15.75,23.625,23.625,23.625,23.625,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,454_lower,2019-10-08,2019,validation,lower,2019-10-08 09:39:00-04:00,2019-10-08 10:02:00-04:00,7665.212805671234,7636.712805671234,7665.212805671234,19.0,28.5,28.5,28.5,-28.5,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,454_upper,2019-10-11,2019,validation,upper,2019-10-11 04:10:00-04:00,2019-10-11 05:02:00-04:00,7817.037194328765,7845.162194328765,7817.037194328765,18.75,28.125,28.125,28.125,-28.125,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,447_upper,2019-10-11,2019,validation,upper,2019-10-11 09:49:00-04:00,2019-10-11 11:31:00-04:00,7884.881813648036,7903.631813648036,7884.881813648036,12.5,18.75,18.75,18.75,-18.75,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,460_upper,2019-10-17,2019,validation,upper,2019-10-17 05:31:00-04:00,2019-10-17 10:49:00-04:00,7971.955612648202,7943.830612648202,7971.955612648202,18.75,28.125,28.125,28.125,28.125,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,464_upper,2019-10-22,2019,validation,upper,2019-10-22 09:34:00-04:00,2019-10-22 09:36:00-04:00,7986.401104246743,7971.026104246743,7986.401104246743,10.25,15.375,15.375,15.375,15.375,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,466_upper,2019-10-24,2019,validation,upper,2019-10-24 03:15:00-04:00,2019-10-24 06:12:00-04:00,7934.28716641723,7934.28716641723,7934.28716641723,14.0,21.0,21.0,21.0,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,469_upper,2019-11-01,2019,validation,upper,2019-11-01 09:54:00-04:00,2019-11-01 15:00:00-04:00,8143.651822073346,8146.25,8143.651822073346,35.5,53.25,53.25,53.25,-2.598177926653989,0.0,,,missing_source_not_imputed,cutoff,FLAT,False,True,100,1.1,symmetric,-0.04879207373998101,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,472_upper,2019-11-04,2019,validation,upper,2019-11-03 21:37:00-05:00,2019-11-03 21:37:00-05:00,8184.499970626402,8184.75,8184.499970626402,10.25,15.375,15.375,15.375,-0.2500293735974992,0.0,,,missing_source_not_imputed,cutoff,FLAT,False,True,100,1.1,symmetric,-0.016262073079512145,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,473_upper,2019-11-04,2019,validation,upper,2019-11-04 05:02:00-05:00,2019-11-04 08:31:00-05:00,8206.423598005367,8223.298598005367,8206.423598005367,11.25,16.875,16.875,16.875,-16.875,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,482_upper,2019-11-15,2019,validation,upper,2019-11-14 20:15:00-05:00,2019-11-14 21:56:00-05:00,8303.323514829619,8303.323514829619,8303.323514829619,34.5,51.75,51.75,51.75,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,481_upper,2019-11-15,2019,validation,upper,2019-11-15 08:48:00-05:00,2019-11-15 09:59:00-05:00,8308.599787545481,8290.974787545481,8308.599787545481,11.75,17.625,17.625,17.625,17.625,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,480_upper,2019-11-18,2019,validation,upper,2019-11-18 02:16:00-05:00,2019-11-18 02:17:00-05:00,8325.258197873129,8332.758197873129,8325.258197873129,5.0,7.5,7.5,7.5,-7.5,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,484_upper,2019-11-19,2019,validation,upper,2019-11-19 03:23:00-05:00,2019-11-19 03:32:00-05:00,8363.69098040014,8354.31598040014,8363.69098040014,6.25,9.375,9.375,9.375,9.375,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,485_lower,2019-11-20,2019,validation,lower,2019-11-20 03:54:00-05:00,2019-11-20 05:15:00-05:00,8296.92587972569,8296.92587972569,8296.92587972569,24.75,37.125,37.125,37.125,0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,487_upper,2019-11-25,2019,validation,upper,2019-11-25 09:34:00-05:00,2019-11-25 10:10:00-05:00,8337.282692203938,8359.032692203938,8337.282692203938,14.5,21.75,21.75,21.75,-21.75,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,485_upper,2019-11-26,2019,validation,upper,2019-11-25 20:46:00-05:00,2019-11-25 21:47:00-05:00,8414.82412027431,8382.94912027431,8414.82412027431,21.25,31.875,31.875,31.875,31.875,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,492_lower,2019-12-02,2019,validation,lower,2019-12-02 09:30:00-05:00,2019-12-02 09:39:00-05:00,8403.609446385071,8373.984446385071,8403.609446385071,19.75,29.625,29.625,29.625,-29.625,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,491_lower,2019-12-02,2019,validation,lower,2019-12-02 09:40:00-05:00,2019-12-02 10:00:00-05:00,8363.173461706589,8333.548461706589,8363.173461706589,19.75,29.625,29.625,29.625,-29.625,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,494_lower,2019-12-03,2019,validation,lower,2019-12-03 07:45:00-05:00,2019-12-03 08:32:00-05:00,8261.172082087238,8229.672082087238,8261.172082087238,21.0,31.5,31.5,31.5,-31.5,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,487_lower,2019-12-03,2019,validation,lower,2019-12-03 09:04:00-05:00,2019-12-03 15:00:00-05:00,8216.717307796062,8230.5,8216.717307796062,40.0,60.0,60.0,60.0,13.782692203938495,0.0,,,missing_source_not_imputed,cutoff,FLAT,False,True,100,1.1,symmetric,0.22971153673230826,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,495_upper,2019-12-04,2019,validation,upper,2019-12-04 04:07:00-05:00,2019-12-04 15:00:00-05:00,8288.801957918473,8313.5,8288.801957918473,27.25,40.875,40.875,40.875,-24.69804208152709,0.0,,,missing_source_not_imputed,cutoff,FLAT,False,True,100,1.1,symmetric,-0.604233445419623,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,496_upper,2019-12-06,2019,validation,upper,2019-12-06 08:41:00-05:00,2019-12-06 10:50:00-05:00,8372.8689328482,8393.1189328482,8372.8689328482,13.5,20.25,20.25,20.25,-20.25,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,499_lower,2019-12-10,2019,validation,lower,2019-12-10 03:52:00-05:00,2019-12-10 03:55:00-05:00,8329.83248049312,8320.83248049312,8329.83248049312,6.0,9.0,9.0,9.0,-9.0,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,498_lower,2019-12-10,2019,validation,lower,2019-12-10 06:27:00-05:00,2019-12-10 08:15:00-05:00,8313.651757845686,8335.776757845686,8313.651757845686,14.75,22.125,22.125,22.125,22.125,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,498_upper,2019-12-12,2019,validation,upper,2019-12-12 09:38:00-05:00,2019-12-12 10:00:00-05:00,8437.348242154314,8470.348242154314,8437.348242154314,22.0,33.0,33.0,33.0,-33.0,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,502_upper,2019-12-13,2019,validation,upper,2019-12-13 05:31:00-05:00,2019-12-13 07:01:00-05:00,8544.400039693046,8530.900039693046,8544.400039693046,9.0,13.5,13.5,13.5,13.5,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,503_upper,2019-12-16,2019,validation,upper,2019-12-16 09:45:00-05:00,2019-12-16 10:23:00-05:00,8594.903059526845,8609.153059526845,8594.903059526845,9.5,14.25,14.25,14.25,-14.25,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,508_upper,2019-12-26,2019,validation,upper,2019-12-26 09:45:00-05:00,2019-12-26 11:20:00-05:00,8756.55477276877,8775.67977276877,8756.55477276877,12.75,19.125,19.125,19.125,-19.125,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,512_lower,2019-12-30,2019,validation,lower,2019-12-30 09:38:00-05:00,2019-12-30 09:45:00-05:00,8742.97249466529,8723.09749466529,8742.97249466529,13.25,19.875,19.875,19.875,-19.875,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,514_lower,2020-01-03,2020,build_years,lower,2020-01-03 05:56:00-05:00,2020-01-03 08:13:00-05:00,8743.715344071625,8793.965344071625,8743.715344071625,33.5,50.25,50.25,50.25,50.25,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,515_upper,2020-01-07,2020,build_years,upper,2020-01-06 21:23:00-05:00,2020-01-06 23:25:00-05:00,8881.00840595395,8881.00840595395,8881.00840595395,14.0,21.0,21.0,21.0,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,515_lower,2020-01-08,2020,build_years,lower,2020-01-07 19:32:00-05:00,2020-01-08 06:28:00-05:00,8696.61659404605,8876.99159404605,8696.61659404605,120.25,180.375,180.375,180.375,180.375,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,524_upper,2020-01-17,2020,build_years,upper,2020-01-17 04:51:00-05:00,2020-01-17 11:13:00-05:00,9163.275526241005,9136.650526241005,9163.275526241005,17.75,26.625,26.625,26.625,26.625,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,526_lower,2020-01-21,2020,build_years,lower,2020-01-20 21:35:00-05:00,2020-01-21 01:42:00-05:00,9121.972242453598,9121.972242453598,9121.972242453598,39.75,59.625,59.625,59.625,0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,526_upper,2020-01-22,2020,build_years,upper,2020-01-21 21:51:00-05:00,2020-01-21 21:57:00-05:00,9212.777757546402,9230.027757546402,9212.777757546402,11.5,17.25,17.25,17.25,-17.25,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,525_upper,2020-01-22,2020,build_years,upper,2020-01-22 01:06:00-05:00,2020-01-22 03:47:00-05:00,9236.007077102986,9224.757077102986,9236.007077102986,7.5,11.25,11.25,11.25,11.25,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,528_lower,2020-01-23,2020,build_years,lower,2020-01-23 09:35:00-05:00,2020-01-23 09:58:00-05:00,9157.475099792831,9184.100099792831,9157.475099792831,17.75,26.625,26.625,26.625,26.625,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,529_upper,2020-01-24,2020,build_years,upper,2020-01-24 03:07:00-05:00,2020-01-24 03:35:00-05:00,9274.55896358009,9285.05896358009,9274.55896358009,7.0,10.5,10.5,10.5,-10.5,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,523_lower,2020-01-27,2020,build_years,lower,2020-01-27 05:03:00-05:00,2020-01-27 15:00:00-05:00,8991.946156459002,8974.0,8991.946156459002,48.0,72.0,72.0,72.0,-17.94615645900194,0.0,,,missing_source_not_imputed,cutoff,FLAT,False,True,100,1.1,symmetric,-0.24925217304169361,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,533_lower,2020-01-30,2020,build_years,lower,2020-01-30 02:06:00-05:00,2020-01-30 03:03:00-05:00,9012.488205660382,9012.488205660382,9012.488205660382,19.5,29.25,29.25,29.25,0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,536_upper,2020-02-04,2020,build_years,upper,2020-02-04 03:23:00-05:00,2020-02-04 04:26:00-05:00,9218.804595713063,9218.804595713063,9218.804595713063,28.0,42.0,42.0,42.0,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,533_upper,2020-02-04,2020,build_years,upper,2020-02-04 07:40:00-05:00,2020-02-04 10:29:00-05:00,9252.011794339618,9280.511794339618,9252.011794339618,19.0,28.5,28.5,28.5,-28.5,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,538_upper,2020-02-11,2020,build_years,upper,2020-02-10 20:45:00-05:00,2020-02-11 15:00:00-05:00,9567.69569543655,9536.0,9567.69569543655,32.5,48.75,48.75,48.75,31.695695436550523,0.0,,,missing_source_not_imputed,cutoff,FLAT,False,True,100,1.1,symmetric,0.6501681115189851,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,544_upper,2020-02-14,2020,build_years,upper,2020-02-13 22:02:00-05:00,2020-02-13 22:49:00-05:00,9650.077889608092,9650.077889608092,9650.077889608092,21.0,31.5,31.5,31.5,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,543_upper,2020-02-17,2020,build_years,upper,2020-02-16 20:47:00-05:00,2020-02-16 21:44:00-05:00,9673.03187706804,9673.03187706804,9673.03187706804,13.25,19.875,19.875,19.875,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,542_upper,2020-02-17,2020,build_years,upper,2020-02-17 00:41:00-05:00,2020-02-17 01:19:00-05:00,9676.808177323495,9683.183177323495,9676.808177323495,4.25,6.375,6.375,6.375,-6.375,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,547_upper,2020-02-19,2020,build_years,upper,2020-02-19 07:58:00-05:00,2020-02-19 08:47:00-05:00,9684.604784625351,9684.604784625351,9684.604784625351,9.5,14.25,14.25,14.25,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,545_upper,2020-02-19,2020,build_years,upper,2020-02-19 09:36:00-05:00,2020-02-19 10:20:00-05:00,9706.908512159982,9720.033512159982,9706.908512159982,8.75,13.125,13.125,13.125,-13.125,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,543_lower,2020-02-21,2020,build_years,lower,2020-02-21 09:49:00-05:00,2020-02-21 09:57:00-05:00,9489.09312293196,9521.34312293196,9489.09312293196,21.5,32.25,32.25,32.25,32.25,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,541_lower,2020-02-24,2020,build_years,lower,2020-02-23 21:27:00-05:00,2020-02-24 02:15:00-05:00,9281.154486973352,9251.904486973352,9281.154486973352,19.5,29.25,29.25,29.25,-29.25,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,537_lower,2020-02-24,2020,build_years,lower,2020-02-24 04:16:00-05:00,2020-02-24 05:47:00-05:00,9156.767105704166,9156.767105704166,9156.767105704166,87.0,130.5,130.5,130.5,0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,553_lower,2020-02-27,2020,build_years,lower,2020-02-26 22:58:00-05:00,2020-02-27 02:27:00-05:00,8724.757467992544,8800.132467992544,8724.757467992544,50.25,75.375,75.375,75.375,75.375,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,555_upper,2020-03-02,2020,build_years,upper,2020-03-01 20:31:00-05:00,2020-03-02 02:45:00-05:00,8455.361761076416,8565.236761076416,8455.361761076416,73.25,109.875,109.875,109.875,-109.875,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,559_lower,2020-03-06,2020,build_years,lower,2020-03-05 22:53:00-05:00,2020-03-06 04:58:00-05:00,8551.275749585217,8466.900749585217,8551.275749585217,56.25,84.375,84.375,84.375,-84.375,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,561_lower,2020-03-12,2020,build_years,lower,2020-03-12 09:30:00-04:00,2020-03-12 09:30:00-04:00,7504.25,7497.875,7595.5999259774835,4.25,6.375,6.375,6.375,-6.375,0.0,,,missing_source_not_imputed,SL,FLAT,True,True,100,1.1,symmetric,-1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,568_upper,2020-03-20,2020,build_years,upper,2020-03-20 03:26:00-04:00,2020-03-20 09:44:00-04:00,7511.458736501807,7311.458736501807,7511.458736501807,169.5,200.0,200.0,200.0,200.0,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,571_upper,2020-03-24,2020,build_years,upper,2020-03-24 04:07:00-04:00,2020-03-24 05:12:00-04:00,7322.838733246481,7322.838733246481,7322.838733246481,60.5,90.75,90.75,90.75,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,572_upper,2020-03-25,2020,build_years,upper,2020-03-25 03:59:00-04:00,2020-03-25 06:53:00-04:00,7646.30369503761,7492.55369503761,7646.30369503761,102.5,153.75,153.75,153.75,153.75,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,575_upper,2020-03-31,2020,build_years,upper,2020-03-30 20:01:00-04:00,2020-03-30 20:48:00-04:00,7888.718408387388,7888.718408387388,7888.718408387388,31.0,46.5,46.5,46.5,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,573_upper,2020-03-31,2020,build_years,upper,2020-03-30 21:02:00-04:00,2020-03-30 21:50:00-04:00,7909.778477294267,7909.778477294267,7909.778477294267,29.0,43.5,43.5,43.5,-0.0,0.0,,,missing_source_not_imputed,BE,FLAT,False,True,100,1.1,symmetric,-0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,576_upper,2020-03-31,2020,build_years,upper,2020-03-31 05:22:00-04:00,2020-03-31 06:21:00-04:00,7949.624439029813,7893.374439029813,7949.624439029813,37.5,56.25,56.25,56.25,56.25,56.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,577_lower,2020-04-01,2020,build_years,lower,2020-04-01 01:49:00-04:00,2020-04-01 10:16:00-04:00,7578.254553993011,7635.254553993011,7578.254553993011,38.0,57.0,57.0,57.0,57.0,57.0,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,578_lower,2020-04-02,2020,build_years,lower,2020-04-02 09:14:00-04:00,2020-04-02 10:35:00-04:00,7388.1058233536705,7588.1058233536705,7388.1058233536705,145.0,200.0,200.0,200.0,200.0,200.0,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,579_upper,2020-04-06,2020,build_years,upper,2020-04-05 20:17:00-04:00,2020-04-05 20:31:00-04:00,7703.231612359354,7751.981612359354,7703.231612359354,32.5,48.75,48.75,48.75,-48.75,-48.75,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,580_upper,2020-04-06,2020,build_years,upper,2020-04-05 20:35:00-04:00,2020-04-05 22:30:00-04:00,7808.464622827671,7759.714622827671,7808.464622827671,32.5,48.75,48.75,48.75,48.75,48.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
