candidate_id,family,scale,gamma,a_tp_mult,b_sl_mult,qualifying_touches,executed,skipped_position_open,TP,SL,cutoff,win_rate,net_pts,avg_pnl,median_pnl,avg_R,median_R,PF_pts,PF_R,max_dd_pts,max_dd_R,yearly_json
simple|scale=S4_geomean|gamma=-0.15|a=1.75|b=0.50,simple,S4_geomean,-0.15,1.75,0.5,3144,2470,674,461,1823,186,0.24210526315789474,-3251.85,-1.3165,-14.0,-0.1001,-1.043,0.9196,0.8755,-4437.32,-302.6838,"[{""year"": 2018, ""n"": 308, ""net_pts"": -152.69, ""PF"": 0.9414, ""avg_R"": -0.0388}, {""year"": 2019, ""n"": 282, ""net_pts"": -683.48, ""PF"": 0.6843, ""avg_R"": -0.338}, {""year"": 2020, ""n"": 282, ""net_pts"": -1529.2, ""PF"": 0.6923, ""avg_R"": -0.3382}, {""year"": 2021, ""n"": 287, ""net_pts"": 726.64, ""PF"": 1.1811, ""avg_R"": 0.0636}, {""year"": 2022, ""n"": 306, ""net_pts"": -0.8, ""PF"": 0.9999, ""avg_R"": -0.0095}, {""year"": 2023, ""n"": 293, ""net_pts"": 852.1, ""PF"": 1.2197, ""avg_R"": 0.0776}, {""year"": 2024, ""n"": 323, ""net_pts"": -1727.38, ""PF"": 0.7191, ""avg_R"": -0.2446}, {""year"": 2025, ""n"": 274, ""net_pts"": -1146.24, ""PF"": 0.8323, ""avg_R"": -0.0667}, {""year"": 2026, ""n"": 115, ""net_pts"": 409.19, ""PF"": 1.1194, ""avg_R"": 0.1261}]"
simple|scale=S4_geomean|gamma=-0.15|a=1.75|b=0.75,simple,S4_geomean,-0.15,1.75,0.75,3144,2299,845,570,1482,247,0.3170943888647238,-3573.41,-1.5543,-17.0,-0.0766,-1.0238,0.9268,0.89,-4705.92,-207.0038,"[{""year"": 2018, ""n"": 287, ""net_pts"": -830.3, ""PF"": 0.7485, ""avg_R"": -0.1505}, {""year"": 2019, ""n"": 262, ""net_pts"": -762.1, ""PF"": 0.7091, ""avg_R"": -0.2877}, {""year"": 2020, ""n"": 262, ""net_pts"": -622.63, ""PF"": 0.8888, ""avg_R"": -0.1689}, {""year"": 2021, ""n"": 268, ""net_pts"": 803.17, ""PF"": 1.1678, ""avg_R"": 0.0637}, {""year"": 2022, ""n"": 294, ""net_pts"": 654.38, ""PF"": 1.0844, ""avg_R"": 0.077}, {""year"": 2023, ""n"": 271, ""net_pts"": 579.04, ""PF"": 1.1227, ""avg_R"": 0.0488}, {""year"": 2024, ""n"": 292, ""net_pts"": -1862.29, ""PF"": 0.7462, ""avg_R"": -0.2003}, {""year"": 2025, ""n"": 257, ""net_pts"": -2363.48, ""PF"": 0.7335, ""avg_R"": -0.1005}, {""year"": 2026, ""n"": 106, ""net_pts"": 830.8, ""PF"": 1.2173, ""avg_R"": 0.1711}]"
simple|scale=S4_geomean|gamma=-0.15|a=1.75|b=1.00,simple,S4_geomean,-0.15,1.75,1.0,3144,2203,941,650,1223,330,0.3831139355424421,-1954.2,-0.8871,-16.75,-0.0511,-1.013,0.9636,0.9155,-3981.72,-149.0892,"[{""year"": 2018, ""n"": 273, ""net_pts"": -948.27, ""PF"": 0.7437, ""avg_R"": -0.1132}, {""year"": 2019, ""n"": 256, ""net_pts"": -678.43, ""PF"": 0.7659, ""avg_R"": -0.2199}, {""year"": 2020, ""n"": 251, ""net_pts"": -150.9, ""PF"": 0.9751, ""avg_R"": -0.114}, {""year"": 2021, ""n"": 253, ""net_pts"": 678.04, ""PF"": 1.1273, ""avg_R"": 0.0427}, {""year"": 2022, ""n"": 281, ""net_pts"": 129.98, ""PF"": 1.015, ""avg_R"": 0.0215}, {""year"": 2023, ""n"": 260, ""net_pts"": 951.02, ""PF"": 1.1922, ""avg_R"": 0.0648}, {""year"": 2024, ""n"": 278, ""net_pts"": -1354.94, ""PF"": 0.83, ""avg_R"": -0.1258}, {""year"": 2025, ""n"": 248, ""net_pts"": -1451.2, ""PF"": 0.8509, ""avg_R"": -0.032}, {""year"": 2026, ""n"": 103, ""net_pts"": 870.51, ""PF"": 1.198, ""avg_R"": 0.1212}]"
simple|scale=S4_geomean|gamma=-0.15|a=1.75|b=1.25,simple,S4_geomean,-0.15,1.75,1.25,3144,2119,1025,702,1035,382,0.4242567248702218,-2494.66,-1.1773,-16.0264,-0.0477,-0.6929,0.9565,0.9121,-4269.73,-128.5151,"[{""year"": 2018, ""n"": 261, ""net_pts"": -995.11, ""PF"": 0.7502, ""avg_R"": -0.0927}, {""year"": 2019, ""n"": 244, ""net_pts"": -669.51, ""PF"": 0.7843, ""avg_R"": -0.1884}, {""year"": 2020, ""n"": 242, ""net_pts"": 57.3, ""PF"": 1.009, ""avg_R"": -0.0872}, {""year"": 2021, ""n"": 246, ""net_pts"": 566.79, ""PF"": 1.0971, ""avg_R"": 0.0302}, {""year"": 2022, ""n"": 269, ""net_pts"": 90.91, ""PF"": 1.01, ""avg_R"": 0.0139}, {""year"": 2023, ""n"": 250, ""net_pts"": 1110.88, ""PF"": 1.213, ""avg_R"": 0.0739}, {""year"": 2024, ""n"": 269, ""net_pts"": -1839.94, ""PF"": 0.7902, ""avg_R"": -0.1528}, {""year"": 2025, ""n"": 237, ""net_pts"": -1571.15, ""PF"": 0.847, ""avg_R"": -0.0223}, {""year"": 2026, ""n"": 101, ""net_pts"": 755.19, ""PF"": 1.1595, ""avg_R"": 0.069}]"
simple|scale=S4_geomean|gamma=-0.15|a=1.75|b=1.50,simple,S4_geomean,-0.15,1.75,1.5,3144,2043,1101,750,880,413,0.46304454233969655,-851.1,-0.4166,-12.0305,-0.0337,-0.251,0.9856,0.9309,-3519.66,-101.0107,"[{""year"": 2018, ""n"": 254, ""net_pts"": -1157.98, ""PF"": 0.7285, ""avg_R"": -0.1089}, {""year"": 2019, ""n"": 230, ""net_pts"": -682.51, ""PF"": 0.7883, ""avg_R"": -0.1588}, {""year"": 2020, ""n"": 232, ""net_pts"": -220.62, ""PF"": 0.9671, ""avg_R"": -0.1011}, {""year"": 2021, ""n"": 236, ""net_pts"": 526.1, ""PF"": 1.0877, ""avg_R"": 0.0279}, {""year"": 2022, ""n"": 264, ""net_pts"": 218.96, ""PF"": 1.0228, ""avg_R"": 0.0091}, {""year"": 2023, ""n"": 244, ""net_pts"": 1049.62, ""PF"": 1.1897, ""avg_R"": 0.0729}, {""year"": 2024, ""n"": 257, ""net_pts"": -1364.08, ""PF"": 0.8468, ""avg_R"": -0.1033}, {""year"": 2025, ""n"": 229, ""net_pts"": -892.2, ""PF"": 0.9133, ""avg_R"": 0.0212}, {""year"": 2026, ""n"": 97, ""net_pts"": 1671.6, ""PF"": 1.3782, ""avg_R"": 0.141}]"
simple|scale=S4_geomean|gamma=-0.15|a=1.75|b=1.75,simple,S4_geomean,-0.15,1.75,1.75,3144,1975,1169,759,761,455,0.4815189873417722,-1891.17,-0.9576,-5.0431,-0.0432,-0.0836,0.9688,0.9039,-4942.02,-114.2703,"[{""year"": 2018, ""n"": 246, ""net_pts"": -1513.91, ""PF"": 0.6696, ""avg_R"": -0.1406}, {""year"": 2019, ""n"": 223, ""net_pts"": -847.87, ""PF"": 0.7448, ""avg_R"": -0.1604}, {""year"": 2020, ""n"": 222, ""net_pts"": -714.66, ""PF"": 0.896, ""avg_R"": -0.1292}, {""year"": 2021, ""n"": 232, ""net_pts"": 377.03, ""PF"": 1.0606, ""avg_R"": 0.0175}, {""year"": 2022, ""n"": 256, ""net_pts"": -239.14, ""PF"": 0.9762, ""avg_R"": -0.0017}, {""year"": 2023, ""n"": 238, ""net_pts"": 1183.76, ""PF"": 1.2126, ""avg_R"": 0.0702}, {""year"": 2024, ""n"": 245, ""net_pts"": -1376.41, ""PF"": 0.8492, ""avg_R"": -0.1032}, {""year"": 2025, ""n"": 219, ""net_pts"": -938.39, ""PF"": 0.9111, ""avg_R"": 0.011}, {""year"": 2026, ""n"": 94, ""net_pts"": 2178.4, ""PF"": 1.5042, ""avg_R"": 0.1718}]"
simple|scale=S4_geomean|gamma=-0.15|a=1.75|b=2.00,simple,S4_geomean,-0.15,1.75,2.0,3144,1924,1220,774,666,484,0.5051975051975052,-2068.28,-1.075,1.4676,-0.0401,0.0207,0.9665,0.9027,-5428.71,-106.8463,"[{""year"": 2018, ""n"": 242, ""net_pts"": -1238.0, ""PF"": 0.7282, ""avg_R"": -0.1133}, {""year"": 2019, ""n"": 215, ""net_pts"": -909.02, ""PF"": 0.7309, ""avg_R"": -0.1643}, {""year"": 2020, ""n"": 214, ""net_pts"": -953.62, ""PF"": 0.8606, ""avg_R"": -0.1202}, {""year"": 2021, ""n"": 225, ""net_pts"": 453.19, ""PF"": 1.0728, ""avg_R"": 0.0187}, {""year"": 2022, ""n"": 249, ""net_pts"": 112.19, ""PF"": 1.0113, ""avg_R"": 0.0194}, {""year"": 2023, ""n"": 230, ""net_pts"": 736.53, ""PF"": 1.1247, ""avg_R"": 0.0404}, {""year"": 2024, ""n"": 243, ""net_pts"": -1946.59, ""PF"": 0.8005, ""avg_R"": -0.1167}, {""year"": 2025, ""n"": 213, ""net_pts"": -396.12, ""PF"": 0.9624, ""avg_R"": 0.0355}, {""year"": 2026, ""n"": 93, ""net_pts"": 2073.15, ""PF"": 1.4567, ""avg_R"": 0.1473}]"
simple|scale=S4_geomean|gamma=-0.15|a=2.00|b=0.50,simple,S4_geomean,-0.15,2.0,0.5,3144,2465,679,395,1851,219,0.22758620689655173,-2874.02,-1.1659,-14.5,-0.1003,-1.044,0.9298,0.8776,-4313.75,-319.006,"[{""year"": 2018, ""n"": 308, ""net_pts"": -248.99, ""PF"": 0.9066, ""avg_R"": -0.0279}, {""year"": 2019, ""n"": 282, ""net_pts"": -717.33, ""PF"": 0.6728, ""avg_R"": -0.3465}, {""year"": 2020, ""n"": 282, ""net_pts"": -1566.25, ""PF"": 0.6879, ""avg_R"": -0.3569}, {""year"": 2021, ""n"": 286, ""net_pts"": 626.2, ""PF"": 1.1526, ""avg_R"": 0.0694}, {""year"": 2022, ""n"": 306, ""net_pts"": 182.72, ""PF"": 1.0281, ""avg_R"": -0.0244}, {""year"": 2023, ""n"": 291, ""net_pts"": 885.52, ""PF"": 1.2254, ""avg_R"": 0.0666}, {""year"": 2024, ""n"": 321, ""net_pts"": -1763.87, ""PF"": 0.7149, ""avg_R"": -0.2641}, {""year"": 2025, ""n"": 274, ""net_pts"": -1090.91, ""PF"": 0.8427, ""avg_R"": -0.0455}, {""year"": 2026, ""n"": 115, ""net_pts"": 818.89, ""PF"": 1.239, ""avg_R"": 0.2195}]"
simple|scale=S4_geomean|gamma=-0.15|a=2.00|b=0.75,simple,S4_geomean,-0.15,2.0,0.75,3144,2292,852,488,1520,284,0.29668411867364747,-3988.37,-1.7401,-18.0,-0.0843,-1.0252,0.92,0.8822,-5643.88,-237.6803,"[{""year"": 2018, ""n"": 287, ""net_pts"": -949.47, ""PF"": 0.7219, ""avg_R"": -0.1588}, {""year"": 2019, ""n"": 262, ""net_pts"": -786.2, ""PF"": 0.7053, ""avg_R"": -0.2814}, {""year"": 2020, ""n"": 262, ""net_pts"": -1012.0, ""PF"": 0.8257, ""avg_R"": -0.2208}, {""year"": 2021, ""n"": 267, ""net_pts"": 672.99, ""PF"": 1.137, ""avg_R"": 0.0594}, {""year"": 2022, ""n"": 293, ""net_pts"": 317.21, ""PF"": 1.0397, ""avg_R"": 0.0289}, {""year"": 2023, ""n"": 268, ""net_pts"": 706.37, ""PF"": 1.1483, ""avg_R"": 0.057}, {""year"": 2024, ""n"": 290, ""net_pts"": -1772.44, ""PF"": 0.7599, ""avg_R"": -0.2054}, {""year"": 2025, ""n"": 257, ""net_pts"": -2506.9, ""PF"": 0.7241, ""avg_R"": -0.0907}, {""year"": 2026, ""n"": 106, ""net_pts"": 1342.07, ""PF"": 1.351, ""avg_R"": 0.2558}]"
simple|scale=S4_geomean|gamma=-0.15|a=2.00|b=1.00,simple,S4_geomean,-0.15,2.0,1.0,3144,2190,954,560,1258,372,0.36027397260273974,-2590.46,-1.1829,-18.0,-0.0581,-1.0142,0.9529,0.9071,-5061.75,-174.2607,"[{""year"": 2018, ""n"": 273, ""net_pts"": -1078.13, ""PF"": 0.7176, ""avg_R"": -0.121}, {""year"": 2019, ""n"": 256, ""net_pts"": -769.4, ""PF"": 0.7441, ""avg_R"": -0.2193}, {""year"": 2020, ""n"": 249, ""net_pts"": -650.65, ""PF"": 0.8973, ""avg_R"": -0.1638}, {""year"": 2021, ""n"": 251, ""net_pts"": 671.14, ""PF"": 1.1233, ""avg_R"": 0.059}, {""year"": 2022, ""n"": 279, ""net_pts"": -443.94, ""PF"": 0.951, ""avg_R"": -0.028}, {""year"": 2023, ""n"": 256, ""net_pts"": 963.8, ""PF"": 1.192, ""avg_R"": 0.0631}, {""year"": 2024, ""n"": 276, ""net_pts"": -1383.77, ""PF"": 0.829, ""avg_R"": -0.1337}, {""year"": 2025, ""n"": 247, ""net_pts"": -1369.3, ""PF"": 0.8616, ""avg_R"": -0.0154}, {""year"": 2026, ""n"": 103, ""net_pts"": 1469.79, ""PF"": 1.3343, ""avg_R"": 0.1964}]"
simple|scale=S4_geomean|gamma=-0.15|a=2.00|b=1.25,simple,S4_geomean,-0.15,2.0,1.25,3144,2104,1040,609,1072,423,0.39923954372623577,-3282.74,-1.5602,-18.495,-0.0553,-1.0071,0.9444,0.9021,-5356.18,-147.5725,"[{""year"": 2018, ""n"": 260, ""net_pts"": -1158.93, ""PF"": 0.7196, ""avg_R"": -0.0949}, {""year"": 2019, ""n"": 244, ""net_pts"": -681.33, ""PF"": 0.7859, ""avg_R"": -0.1788}, {""year"": 2020, ""n"": 239, ""net_pts"": -317.3, ""PF"": 0.9527, ""avg_R"": -0.1278}, {""year"": 2021, ""n"": 244, ""net_pts"": 387.33, ""PF"": 1.0641, ""avg_R"": 0.0325}, {""year"": 2022, ""n"": 267, ""net_pts"": -516.76, ""PF"": 0.9457, ""avg_R"": -0.0304}, {""year"": 2023, ""n"": 246, ""net_pts"": 995.14, ""PF"": 1.1859, ""avg_R"": 0.0627}, {""year"": 2024, ""n"": 267, ""net_pts"": -1616.09, ""PF"": 0.8174, ""avg_R"": -0.1474}, {""year"": 2025, ""n"": 236, ""net_pts"": -1555.51, ""PF"": 0.8517, ""avg_R"": -0.0177}, {""year"": 2026, ""n"": 101, ""net_pts"": 1180.72, ""PF"": 1.2454, ""avg_R"": 0.1065}]"
simple|scale=S4_geomean|gamma=-0.15|a=2.00|b=1.50,simple,S4_geomean,-0.15,2.0,1.5,3144,2027,1117,656,914,457,0.43759250123334975,-1479.76,-0.73,-15.5678,-0.0378,-0.3894,0.9757,0.9258,-4755.12,-114.5095,"[{""year"": 2018, ""n"": 253, ""net_pts"": -1331.8, ""PF"": 0.6998, ""avg_R"": -0.1129}, {""year"": 2019, ""n"": 230, ""net_pts"": -603.84, ""PF"": 0.816, ""avg_R"": -0.1385}, {""year"": 2020, ""n"": 229, ""net_pts"": -612.72, ""PF"": 0.913, ""avg_R"": -0.1301}, {""year"": 2021, ""n"": 234, ""net_pts"": 260.39, ""PF"": 1.0415, ""avg_R"": 0.0213}, {""year"": 2022, ""n"": 261, ""net_pts"": -434.71, ""PF"": 0.9571, ""avg_R"": -0.0343}, {""year"": 2023, ""n"": 240, ""net_pts"": 1108.06, ""PF"": 1.1962, ""avg_R"": 0.0762}, {""year"": 2024, ""n"": 255, ""net_pts"": -1023.98, ""PF"": 0.8854, ""avg_R"": -0.0919}, {""year"": 2025, ""n"": 228, ""net_pts"": -835.55, ""PF"": 0.9207, ""avg_R"": 0.0276}, {""year"": 2026, ""n"": 97, ""net_pts"": 1994.39, ""PF"": 1.4419, ""avg_R"": 0.1688}]"
simple|scale=S4_geomean|gamma=-0.15|a=2.00|b=1.75,simple,S4_geomean,-0.15,2.0,1.75,3144,1956,1188,666,791,499,0.4560327198364008,-2510.57,-1.2835,-12.5459,-0.0476,-0.2154,0.9599,0.8991,-6286.58,-127.9636,"[{""year"": 2018, ""n"": 245, ""net_pts"": -1736.46, ""PF"": 0.6364, ""avg_R"": -0.1493}, {""year"": 2019, ""n"": 223, ""net_pts"": -741.85, ""PF"": 0.7811, ""avg_R"": -0.1396}, {""year"": 2020, ""n"": 220, ""net_pts"": -1111.25, ""PF"": 0.8466, ""avg_R"": -0.1531}, {""year"": 2021, ""n"": 230, ""net_pts"": -20.23, ""PF"": 0.9969, ""avg_R"": 0.0013}, {""year"": 2022, ""n"": 251, ""net_pts"": -820.95, ""PF"": 0.9217, ""avg_R"": -0.0375}, {""year"": 2023, ""n"": 234, ""net_pts"": 1230.61, ""PF"": 1.2151, ""avg_R"": 0.0734}, {""year"": 2024, ""n"": 242, ""net_pts"": -1038.13, ""PF"": 0.8871, ""avg_R"": -0.095}, {""year"": 2025, ""n"": 217, ""net_pts"": -826.49, ""PF"": 0.9234, ""avg_R"": 0.0201}, {""year"": 2026, ""n"": 94, ""net_pts"": 2554.19, ""PF"": 1.5766, ""avg_R"": 0.2009}]"
simple|scale=S4_geomean|gamma=-0.15|a=2.00|b=2.00,simple,S4_geomean,-0.15,2.0,2.0,3144,1906,1238,684,695,527,0.48006295907660024,-2440.82,-1.2806,-5.2543,-0.0443,-0.0733,0.9618,0.8978,-6654.15,-118.582,"[{""year"": 2018, ""n"": 241, ""net_pts"": -1455.81, ""PF"": 0.6947, ""avg_R"": -0.1205}, {""year"": 2019, ""n"": 215, ""net_pts"": -813.26, ""PF"": 0.7643, ""avg_R"": -0.1472}, {""year"": 2020, ""n"": 212, ""net_pts"": -1367.26, ""PF"": 0.8114, ""avg_R"": -0.1435}, {""year"": 2021, ""n"": 223, ""net_pts"": 27.78, ""PF"": 1.0042, ""avg_R"": 0.0027}, {""year"": 2022, ""n"": 243, ""net_pts"": -310.94, ""PF"": 0.97, ""avg_R"": -0.0067}, {""year"": 2023, ""n"": 227, ""net_pts"": 756.4, ""PF"": 1.1243, ""avg_R"": 0.0406}, {""year"": 2024, ""n"": 240, ""net_pts"": -1594.28, ""PF"": 0.8379, ""avg_R"": -0.1098}, {""year"": 2025, ""n"": 212, ""net_pts"": -269.02, ""PF"": 0.9751, ""avg_R"": 0.0383}, {""year"": 2026, ""n"": 93, ""net_pts"": 2585.57, ""PF"": 1.5544, ""avg_R"": 0.1792}]"
simple|scale=S4_geomean|gamma=-0.30|a=0.50|b=0.50,simple,S4_geomean,-0.3,0.5,0.5,3144,2569,575,1216,1300,53,0.48189957181782794,-2242.01,-0.8727,-5.25,-0.1003,-1.0156,0.9201,0.8184,-3169.89,-280.0375,"[{""year"": 2018, ""n"": 315, ""net_pts"": -337.56, ""PF"": 0.8107, ""avg_R"": -0.1566}, {""year"": 2019, ""n"": 291, ""net_pts"": -558.74, ""PF"": 0.6456, ""avg_R"": -0.2906}, {""year"": 2020, ""n"": 296, ""net_pts"": -1042.14, ""PF"": 0.712, ""avg_R"": -0.1895}, {""year"": 2021, ""n"": 298, ""net_pts"": 282.0, ""PF"": 1.1077, ""avg_R"": -0.0195}, {""year"": 2022, ""n"": 317, ""net_pts"": 182.38, ""PF"": 1.0413, ""avg_R"": -0.0178}, {""year"": 2023, ""n"": 303, ""net_pts"": -67.19, ""PF"": 0.9763, ""avg_R"": -0.0404}, {""year"": 2024, ""n"": 337, ""net_pts"": -606.41, ""PF"": 0.8562, ""avg_R"": -0.1141}, {""year"": 2025, ""n"": 288, ""net_pts"": -695.49, ""PF"": 0.856, ""avg_R"": -0.0557}, {""year"": 2026, ""n"": 124, ""net_pts"": 601.14, ""PF"": 1.2783, ""avg_R"": 0.0846}]"
simple|scale=S4_geomean|gamma=-0.30|a=0.50|b=0.75,simple,S4_geomean,-0.3,0.5,0.75,3144,2460,684,1383,996,81,0.5727642276422764,-3125.62,-1.2706,7.25,-0.0815,0.6,0.9028,0.8142,-4161.57,-220.7651,"[{""year"": 2018, ""n"": 301, ""net_pts"": -565.98, ""PF"": 0.7352, ""avg_R"": -0.1615}, {""year"": 2019, ""n"": 281, ""net_pts"": -560.72, ""PF"": 0.6828, ""avg_R"": -0.2179}, {""year"": 2020, ""n"": 284, ""net_pts"": -447.95, ""PF"": 0.8792, ""avg_R"": -0.1006}, {""year"": 2021, ""n"": 286, ""net_pts"": 98.48, ""PF"": 1.0323, ""avg_R"": -0.0279}, {""year"": 2022, ""n"": 307, ""net_pts"": -76.74, ""PF"": 0.9852, ""avg_R"": -0.0275}, {""year"": 2023, ""n"": 291, ""net_pts"": -388.98, ""PF"": 0.8842, ""avg_R"": -0.0562}, {""year"": 2024, ""n"": 314, ""net_pts"": -860.11, ""PF"": 0.8221, ""avg_R"": -0.0878}, {""year"": 2025, ""n"": 278, ""net_pts"": -953.51, ""PF"": 0.8342, ""avg_R"": -0.0405}, {""year"": 2026, ""n"": 118, ""net_pts"": 629.88, ""PF"": 1.266, ""avg_R"": 0.0816}]"
simple|scale=S4_geomean|gamma=-0.30|a=0.50|b=1.00,simple,S4_geomean,-0.3,0.5,1.0,3144,2395,749,1499,783,113,0.6388308977035491,-2390.67,-0.9982,9.75,-0.0607,0.4605,0.9291,0.8307,-3999.28,-168.6704,"[{""year"": 2018, ""n"": 292, ""net_pts"": -822.25, ""PF"": 0.6616, ""avg_R"": -0.1383}, {""year"": 2019, ""n"": 274, ""net_pts"": -583.66, ""PF"": 0.6899, ""avg_R"": -0.1791}, {""year"": 2020, ""n"": 277, ""net_pts"": -582.46, ""PF"": 0.855, ""avg_R"": -0.1041}, {""year"": 2021, ""n"": 276, ""net_pts"": -167.12, ""PF"": 0.9505, ""avg_R"": -0.0298}, {""year"": 2022, ""n"": 299, ""net_pts"": -596.33, ""PF"": 0.8979, ""avg_R"": -0.0554}, {""year"": 2023, ""n"": 281, ""net_pts"": 38.37, ""PF"": 1.0118, ""avg_R"": 0.0016}, {""year"": 2024, ""n"": 308, ""net_pts"": -712.07, ""PF"": 0.8606, ""avg_R"": -0.0549}, {""year"": 2025, ""n"": 271, ""net_pts"": -47.27, ""PF"": 0.9915, ""avg_R"": 0.013}, {""year"": 2026, ""n"": 117, ""net_pts"": 1082.13, ""PF"": 1.4847, ""avg_R"": 0.0917}]"
simple|scale=S4_geomean|gamma=-0.30|a=0.50|b=1.25,simple,S4_geomean,-0.3,0.5,1.25,3144,2333,811,1549,657,127,0.6772396056579512,-2729.19,-1.1698,10.75,-0.058,0.3717,0.9223,0.8129,-4311.56,-151.7082,"[{""year"": 2018, ""n"": 283, ""net_pts"": -696.49, ""PF"": 0.7138, ""avg_R"": -0.0985}, {""year"": 2019, ""n"": 267, ""net_pts"": -734.58, ""PF"": 0.6429, ""avg_R"": -0.175}, {""year"": 2020, ""n"": 274, ""net_pts"": -512.29, ""PF"": 0.8777, ""avg_R"": -0.1017}, {""year"": 2021, ""n"": 271, ""net_pts"": -43.2, ""PF"": 0.9874, ""avg_R"": -0.0167}, {""year"": 2022, ""n"": 289, ""net_pts"": -640.87, ""PF"": 0.8929, ""avg_R"": -0.0546}, {""year"": 2023, ""n"": 274, ""net_pts"": -84.5, ""PF"": 0.9754, ""avg_R"": -0.006}, {""year"": 2024, ""n"": 294, ""net_pts"": -972.4, ""PF"": 0.8192, ""avg_R"": -0.0751}, {""year"": 2025, ""n"": 266, ""net_pts"": 25.01, ""PF"": 1.0043, ""avg_R"": 0.0129}, {""year"": 2026, ""n"": 115, ""net_pts"": 930.13, ""PF"": 1.382, ""avg_R"": 0.0661}]"
simple|scale=S4_geomean|gamma=-0.30|a=0.50|b=1.50,simple,S4_geomean,-0.3,0.5,1.5,3144,2275,869,1574,551,150,0.7054945054945055,-3075.43,-1.3518,11.5,-0.0547,0.311,0.9143,0.8,-4802.6,-140.9817,"[{""year"": 2018, ""n"": 279, ""net_pts"": -857.59, ""PF"": 0.6737, ""avg_R"": -0.0984}, {""year"": 2019, ""n"": 254, ""net_pts"": -740.48, ""PF"": 0.6424, ""avg_R"": -0.1533}, {""year"": 2020, ""n"": 267, ""net_pts"": -528.08, ""PF"": 0.877, ""avg_R"": -0.1031}, {""year"": 2021, ""n"": 263, ""net_pts"": -372.96, ""PF"": 0.8989, ""avg_R"": -0.0325}, {""year"": 2022, ""n"": 285, ""net_pts"": -818.03, ""PF"": 0.8694, ""avg_R"": -0.0552}, {""year"": 2023, ""n"": 269, ""net_pts"": -262.43, ""PF"": 0.9282, ""avg_R"": -0.0151}, {""year"": 2024, ""n"": 286, ""net_pts"": -737.61, ""PF"": 0.8605, ""avg_R"": -0.0514}, {""year"": 2025, ""n"": 261, ""net_pts"": 166.81, ""PF"": 1.0292, ""avg_R"": 0.0144}, {""year"": 2026, ""n"": 111, ""net_pts"": 1074.94, ""PF"": 1.4742, ""avg_R"": 0.0784}]"
simple|scale=S4_geomean|gamma=-0.30|a=0.50|b=1.75,simple,S4_geomean,-0.3,0.5,1.75,3144,2227,917,1577,479,171,0.7211495285136955,-4502.21,-2.0216,12.25,-0.0575,0.267,0.8792,0.7693,-6669.62,-145.3796,"[{""year"": 2018, ""n"": 273, ""net_pts"": -885.56, ""PF"": 0.6686, ""avg_R"": -0.0827}, {""year"": 2019, ""n"": 247, ""net_pts"": -833.83, ""PF"": 0.6119, ""avg_R"": -0.1553}, {""year"": 2020, ""n"": 257, ""net_pts"": -1154.43, ""PF"": 0.7561, ""avg_R"": -0.1285}, {""year"": 2021, ""n"": 259, ""net_pts"": -424.1, ""PF"": 0.8866, ""avg_R"": -0.0307}, {""year"": 2022, ""n"": 281, ""net_pts"": -1047.02, ""PF"": 0.8399, ""avg_R"": -0.0534}, {""year"": 2023, ""n"": 266, ""net_pts"": -266.9, ""PF"": 0.928, ""avg_R"": -0.0144}, {""year"": 2024, ""n"": 277, ""net_pts"": -1311.85, ""PF"": 0.7717, ""avg_R"": -0.0676}, {""year"": 2025, ""n"": 256, ""net_pts"": -93.71, ""PF"": 0.9844, ""avg_R"": 0.0002}, {""year"": 2026, ""n"": 111, ""net_pts"": 1515.19, ""PF"": 1.7599, ""avg_R"": 0.1019}]"
simple|scale=S4_geomean|gamma=-0.30|a=0.50|b=2.00,simple,S4_geomean,-0.3,0.5,2.0,3144,2190,954,1597,399,194,0.7424657534246575,-3418.27,-1.5609,12.5,-0.0456,0.2341,0.9064,0.7911,-5440.02,-117.1593,"[{""year"": 2018, ""n"": 269, ""net_pts"": -702.01, ""PF"": 0.724, ""avg_R"": -0.0661}, {""year"": 2019, ""n"": 243, ""net_pts"": -691.7, ""PF"": 0.6614, ""avg_R"": -0.1297}, {""year"": 2020, ""n"": 249, ""net_pts"": -1262.19, ""PF"": 0.7342, ""avg_R"": -0.1291}, {""year"": 2021, ""n"": 255, ""net_pts"": -414.93, ""PF"": 0.888, ""avg_R"": -0.025}, {""year"": 2022, ""n"": 278, ""net_pts"": -679.26, ""PF"": 0.8924, ""avg_R"": -0.0302}, {""year"": 2023, ""n"": 261, ""net_pts"": -318.61, ""PF"": 0.9158, ""avg_R"": -0.0205}, {""year"": 2024, ""n"": 274, ""net_pts"": -1196.07, ""PF"": 0.7901, ""avg_R"": -0.0472}, {""year"": 2025, ""n"": 251, ""net_pts"": 482.81, ""PF"": 1.0872, ""avg_R"": 0.0212}, {""year"": 2026, ""n"": 110, ""net_pts"": 1363.69, ""PF"": 1.6368, ""avg_R"": 0.0844}]"
